ID	collection	procedence	GC_ID	n_contigs	tot_length	N50	N90	n_genes	quality	kingdom	phylum	class	order	family	genus	taxonomic_group	host	compartment	soil	alternative_ID	plate_position	acession_number	RSV_V2V4_ID	RSV_V5V7_ID	copy_number_16S
Pseudomonas2966	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006425_asm5614_12292014		NA	NA	NA	NA
Pseudomonas2967	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006426_asm5615_12292014		NA	NA	NA	NA
Pseudomonas2968	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006427_asm5616_12292014		NA	NA	NA	NA
Pseudomonas2969	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006428_asm5617_12292014		NA	NA	NA	NA
Pseudomonas2970	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006429_asm5618_12292014		NA	NA	NA	NA
Pseudomonas2971	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006430_asm5619_12292014		NA	NA	NA	NA
Pseudomonas2972	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006432_asm5621_12292014		NA	NA	NA	NA
Pseudomonas2973	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006433_asm5622_12292014		NA	NA	NA	NA
Pseudomonas2974	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006434_asm5623_12292014		NA	NA	NA	NA
Pseudomonas2975	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006435_asm5624_12292014		NA	NA	NA	NA
Pseudomonas2976	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006436_asm5625_12292014		NA	NA	NA	NA
Pseudomonas2977	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006437_asm5626_12292014		NA	NA	NA	NA
Pseudomonas2978	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006438_asm5627_12292014		NA	NA	NA	NA
Pseudomonas2979	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006439_asm5628_12292014		NA	NA	NA	NA
Pseudomonas2980	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006440_asm5629_12292014		NA	NA	NA	NA
Pseudomonas2981	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006441_asm5630_12292014		NA	NA	NA	NA
Pseudomonas2982	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006442_asm5631_12292014		NA	NA	NA	NA
Pseudomonas2983	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006443_asm5632_12292014		NA	NA	NA	NA
Pseudomonas2984	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006444_asm5633_12292014		NA	NA	NA	NA
Pseudomonas2985	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006445_asm5634_12292014		NA	NA	NA	NA
Pseudomonas2986	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006447_asm5635_12292014		NA	NA	NA	NA
Pseudomonas2987	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn Root Worm	Insect		AIM006448_asm5636_12292014		NA	NA	NA	NA
Pseudomonas2988	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn	Root		AIM006473_asm5661_12292014		NA	NA	NA	NA
Pseudomonas2989	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas rhizosphaerae	Corn	Root		AIM006489_asm5677_12292014		NA	NA	NA	NA
Pseudomonas2990	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas rhizosphaerae	Corn	Root		AIM006502_asm5689_12292014		NA	NA	NA	NA
Pseudomonas2991	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas lutea	Corn	Root		AIM006636_asm5805_12292014		NA	NA	NA	NA
Pseudomonas2992	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn	Root		AIM006665_asm5824_12292014		NA	NA	NA	NA
Pseudomonas2993	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Corn	Root		AIM006708_asm2373_12292014		NA	NA	NA	NA
Pseudomonas2994	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Root		AIM006724_asm2382_12292014		NA	NA	NA	NA
Pseudomonas2995	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Root		AIM006725_asm2383_12292014		NA	NA	NA	NA
Pseudomonas2996	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Root		AIM006729_asm2385_12292014		NA	NA	NA	NA
Pseudomonas2997	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Root		AIM006738_asm5852_12292014		NA	NA	NA	NA
Pseudomonas2998	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Root		AIM006741_asm5855_12292014		NA	NA	NA	NA
Pseudomonas2999	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Root		AIM006744_asm5858_12292014		NA	NA	NA	NA
Pseudomonas3000	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Root		AIM006746_asm5859_12292014		NA	NA	NA	NA
Pseudomonas3001	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Root		AIM006750_asm5863_12292014		NA	NA	NA	NA
Pseudomonas3002	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Root		AIM006752_asm5865_12292014		NA	NA	NA	NA
Pseudomonas3003	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Root		AIM006755_asm5867_12292014		NA	NA	NA	NA
Pseudomonas3004	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas chlororaphis	Corn	Root		AIM006816_asm5924_12292014		NA	NA	NA	NA
Pseudomonas3005	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas chlororaphis	Corn	Root		AIM006817_asm5925_12292014		NA	NA	NA	NA
Pseudomonas3006	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas chlororaphis	Corn	Root		AIM006818_asm5926_12292014		NA	NA	NA	NA
Pseudomonas3007	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas chlororaphis	Corn	Root		AIM006819_asm5927_12292014		NA	NA	NA	NA
Pseudomonas3008	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas chlororaphis	Corn	Root		AIM006820_asm5928_12292014		NA	NA	NA	NA
Pseudomonas3009	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas chlororaphis	Corn	Root		AIM006821_asm5929_12292014		NA	NA	NA	NA
Pseudomonas3010	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas chlororaphis	Corn	Root		AIM006822_asm5930_12292014		NA	NA	NA	NA
Pseudomonas3011	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn	Root		AIM006828_asm5936_12292014		NA	NA	NA	NA
Pseudomonas3012	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM006834_asm4774_12292014		NA	NA	NA	NA
Pseudomonas3013	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM006837_asm4777_12292014		NA	NA	NA	NA
Pseudomonas3014	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM006840_asm4780_12292014		NA	NA	NA	NA
Pseudomonas3015	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM006841_asm2046_12292014		NA	NA	NA	NA
Pseudomonas3016	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM006856_asm4795_12292014		NA	NA	NA	NA
Pseudomonas3017	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM006875_asm4814_12292014		NA	NA	NA	NA
Pseudomonas3018	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM006877_asm4816_12292014		NA	NA	NA	NA
Pseudomonas3019	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM006885_asm4824_12292014		NA	NA	NA	NA
Pseudomonas3020	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM006886_asm4825_12292014		NA	NA	NA	NA
Pseudomonas3021	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM006887_asm4826_12292014		NA	NA	NA	NA
Pseudomonas3022	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM006891_asm4830_12292014		NA	NA	NA	NA
Pseudomonas3023	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn	Root		AIM006924_asm4856_12292014		NA	NA	NA	NA
Pseudomonas3024	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007025_asm4859_12292014		NA	NA	NA	NA
Pseudomonas3025	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007028_asm4862_12292014		NA	NA	NA	NA
Pseudomonas3026	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM007030_asm4864_12292014		NA	NA	NA	NA
Pseudomonas3027	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007036_asm4869_12292014		NA	NA	NA	NA
Pseudomonas3028	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM007046_asm4879_12292014		NA	NA	NA	NA
Pseudomonas3029	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007051_asm4884_12292014		NA	NA	NA	NA
Pseudomonas3030	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007052_asm4885_12292014		NA	NA	NA	NA
Pseudomonas3031	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007053_asm4886_12292014		NA	NA	NA	NA
Pseudomonas3032	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007060_asm4893_12292014		NA	NA	NA	NA
Pseudomonas3033	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM007065_asm2043_12292014		NA	NA	NA	NA
Pseudomonas3034	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007067_asm4898_12292014		NA	NA	NA	NA
Pseudomonas3035	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007072_asm4903_12292014		NA	NA	NA	NA
Pseudomonas3036	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007080_asm4910_12292014		NA	NA	NA	NA
Pseudomonas3037	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007082_asm4912_12292014		NA	NA	NA	NA
Pseudomonas3038	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007084_asm4914_12292014		NA	NA	NA	NA
Pseudomonas3039	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007085_asm4915_12292014		NA	NA	NA	NA
Pseudomonas3040	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007095_asm4925_12292014		NA	NA	NA	NA
Pseudomonas3041	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007097_asm4927_12292014		NA	NA	NA	NA
Pseudomonas3042	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007098_asm4928_12292014		NA	NA	NA	NA
Pseudomonas3043	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007099_asm4929_12292014		NA	NA	NA	NA
Pseudomonas3044	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007105_asm4935_12292014		NA	NA	NA	NA
Pseudomonas3045	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM007107_asm4937_12292014		NA	NA	NA	NA
Pseudomonas3046	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas brassicacearum	Soybean	Other_plant		AIM007110_asm4940_12292014		NA	NA	NA	NA
Pseudomonas3047	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas brassicacearum	Soybean	Other_plant		AIM007113_asm4943_12292014		NA	NA	NA	NA
Pseudomonas3048	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007115_asm4945_12292014		NA	NA	NA	NA
Pseudomonas3049	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida	Soybean	Other_plant		AIM007116_asm4946_12292014		NA	NA	NA	NA
Pseudomonas3050	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM007127_asm1915_12292014		NA	NA	NA	NA
Pseudomonas3051	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM007128_asm1916_12292014		NA	NA	NA	NA
Pseudomonas3052	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas frederiksbergensis	Soybean	Other_plant		AIM007129_asm1917_12292014		NA	NA	NA	NA
Pseudomonas3053	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM007136_asm1924_06162015		NA	NA	NA	NA
Pseudomonas3054	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM007136_asm1924_12292014		NA	NA	NA	NA
Pseudomonas3055	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM007138_asm1926_12292014		NA	NA	NA	NA
Pseudomonas3056	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Soybean	Other_plant		AIM007142_asm1930_12292014		NA	NA	NA	NA
Pseudomonas3057	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas brassicacearum	Soybean	Other_plant		AIM007144_asm1932_12292014		NA	NA	NA	NA
Pseudomonas3058	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn	Root		AIM007170_asm1958_12292014		NA	NA	NA	NA
Pseudomonas3059	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn	Root		AIM007172_asm1960_12292014		NA	NA	NA	NA
Pseudomonas3060	Pseudomonas	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens	Corn	Root		AIM007173_asm1961_12292014		NA	NA	NA	NA
